default_code,name,type,standard_price,list_price,categ_id,supplier_id,active,sale_ok,purchase_ok
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
PLANCHAS ASAR,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
3IP-PG230NB,PLANCHA GAS PARA ASAR - 2 FUEGOS - NEGRO,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
ENCIMERA GAS,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
3HM-EN630LIB-VS,ENCIMERA INOX-60CM - HIERRO COLADO,consu,0.0,0.0,,VITROKITCHEN,True,True,True
3HM-EN636LIB-VS,ENCIMERA INOX-60CM - HIERRO FUNDIDO,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
VENDIDO,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
3IP-PG330NB,PLANCHA GAS PARA ASAR - 3 FUEGOS - NEGRO,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
,,consu,0.0,0.0,,VITROKITCHEN,True,True,True
